"station_id";"codestation";"inseecom";"coordx";"coordy";"codecourseau";"libellecourseau";"codetronconhydro";"coderegion";"codedepartement";"naturestation";"libellenaturestation";"typeentitehydro";"cdtronconh";"idtronconh";"nomentiteh";"etat";"sens";"largeur";"nature";"navigable";"source";"target";"troncon_id";"gid";"distance";"cdentitehy";"nomentiteh_plando";"distance_planeau";"verif_cdho"
25756;"Q3325003";"64374";"419398";"6265457";NULL;NULL;NULL;"75";"64";"M";"Station de mesure Manuelle";"1";"Q3320500";"550000577";"ruisseau l'aygue longue";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";360252;361296;362646;"65369";"72.40887383288721";"Q3325003";"barrage de l'ayguelongue";"0";False
25757;"Q4615043";"65032";"429859";"6203721";NULL;NULL;NULL;"76";"65";"M";"Station de mesure Manuelle";"1";"Q4610510";"500018764";"l'arriougrand";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";326912;327160;324646;"27401";"12.899630970682507";"Q4615043";"lac de migouélou";"0";False
25764;"Q6045053";"64320";"427406";"6201351";NULL;NULL;NULL;"75";"64";"M";"Station de mesure Manuelle";"1";"Q6041160";"500019024";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";326202;326119;323615;"26365";"11.913739534520575";"Q6045053";"lac d'artouste";"0";False
25766;"R0005023";"16345";"520357";"6527673";NULL;NULL;NULL;"75";"16";"M";"Station de mesure Manuelle";"1";"R0000000";"550000473";"fleuve la charente";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";79018;79154;36517;"254520";"20.562175731262855";"R0005023";"lac de lavaud";"0";False
25767;"R0005103";"16270";"522037";"6525112";NULL;NULL;NULL;"75";"16";"M";"Station de mesure Manuelle";"1";"R0000000";"550009461";"fleuve la charente";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";77758;77278;34985;"252998";"8.150371888695775";"R0005103";"lac de lavaud";"0";False
25769;"R0015063";"16183";"517155";"6526869";NULL;NULL;NULL;"75";"16";"M";"Station de mesure Manuelle";"1";"R0010500";"550000459";"rivière la moulde";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";78250;78762;36066;"254067";"1.867615762824988";"R0015063";"barrage du mas chaban";"0";False
25773;"S1205023";"33203";"375127";"6458188";NULL;NULL;NULL;"75";"33";"M";"Station de mesure Manuelle";"1";"S1200402";"500112068";"craste de louley";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";490286;46639;509511;"212265";"1964.963091735314";"S1205023";"lac de hourtin";"0";False
25775;"S1215013";"33214";"374392";"6439391";NULL;NULL;NULL;"75";"33";"M";"Station de mesure Manuelle";"1";"S1210402";"500113122";"canal des étangs";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";479155;478540;496887;"199687";"1122.2020939642205";"S1215013";"lac de lacanau";"0";False
25778;"S3025003";"33529";"367627";"6385702";NULL;NULL;NULL;"75";"33";"M";"Station de mesure Manuelle";"1";"S3020252";"500114552";"canal des landes";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";42404;42405;463965;"166697";"799.7204977393103";"S3025003";"lac de cazaux et sanguinet";"0";False
25779;"S3105033";"40046";"367255";"6375446";NULL;NULL;NULL;"75";"40";"M";"Station de mesure Manuelle";"1";NULL;"550010739";"canal du littoral des landes";"Fictif";"Inconnu";"Sans objet";"Sans objet";"Non navigable";41346;41347;453742;"156511";"19.44847837862781";"S3105033";"petit étang de biscarrosse";"0";False
25781;"S31-4003";"40046";"366289";"6369838";NULL;NULL;NULL;"75";"40";"M";"Station de mesure Manuelle";"1";"S3100252";"500115465";"canal du littoral des landes";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";397052;41118;449226;"152028";"933.7519660709131";"S31-4003";"lac de biscarrosse et de parentis";"0";False
25783;"S32-4003";"40184";"364147";"6357002";NULL;NULL;NULL;"75";"40";"M";"Station de mesure Manuelle";"1";"S3200290";"500116284";"courant de sainte-eulalie";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";429669;429374;440064;"142852";"15.510424542507554";"S32-4003";"étang d'aureilhan";"0";False
25785;"S41-4143";"40150";"352901";"6320114";NULL;NULL;NULL;"75";"40";"M";"Station de mesure Manuelle";"1";"S4130500";"500117596";"ruisseau du moulin de loupsat";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";402191;401752;408839;"111628";"378.84221288307344";"S41-4143";"étang de léon";"0";False
25786;"S42-4003";"40310";"352657";"6307218";NULL;NULL;NULL;"75";"40";"M";"Station de mesure Manuelle";"1";"S4220500";"500117791";"ruisseau de la dèche";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";36145;391224;397416;"100217";"29.51566974751141";"S42-4003";"lac de soustons";"0";False
25790;"S4265013";"40296";"348320";"6299766";NULL;NULL;NULL;"75";"40";"M";"Station de mesure Manuelle";"1";"S4260520";"500117874";"ruisseau d'hardy";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";35527;386590;391582;"94360";"458.87411285745543";"S4265013";"étang blanc";"0";False
38546;"V0115023";"74208";"993943";"6550513";NULL;NULL;NULL;"84";"74";"M";"Station de mesure Manuelle";"1";NULL;"609000866";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";91476;91532;50386;"268361";"45.23667012119279";"V0115023";"lac d'anterne";"0";False
38551;"V0325023";"74188";"987199";"6574524";NULL;NULL;NULL;"84";"74";"M";"Station de mesure Manuelle";"1";"V0320540";"606003148";"rivière la dranse de montriond";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";102786;80526;62992;"280966";"114.80039158007183";"V0325023";"lac de montriond";"0";False
38486;"U0535003";"70513";"933765";"6730850";NULL;NULL;NULL;"27";"70";"M";"Station de mesure Manuelle";"1";"U0530400";"603006664";"rivière le durgeon";"Permanent";"Sens du tronçon";"Entre 15 et 50 mètres";"Cours d'eau naturel";"Non navigable";173618;174181;145521;"363537";"343.15701516458523";"U0535003";"lac de vaivre";"0";False
38489;"U0905003";"52529";"873725";"6740450";NULL;NULL;NULL;"44";"52";"M";"Station de mesure Manuelle";"1";"U0900400";"602000858";"rivière la vingeanne";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";179683;179256;151976;"370001";"261.7844208395047";"U0905003";"réservoir de la vingeanne";"0";False
38491;"U1305003";"21164";"821420";"6677560";NULL;NULL;NULL;"27";"21";"M";"Station de mesure Manuelle";"1";NULL;"601000494";NULL;"Permanent";"Inconnu";"De 0 à 15 mètres";"Canal, chenal";"Non navigable";148657;148643;115608;"333607";"44.58564648679621";"U1305003";"réservoir de chazilly";"0";False
38494;"U1305043";"21652";"823520";"6683580";NULL;NULL;NULL;"27";"21";"M";"Station de mesure Manuelle";"1";"U1301160";"601000401";"ruisseau de panthier";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Canal, chenal";"Non navigable";10853;10854;118374;"336370";"42.51960792313552";"U1305043";"réservoir de panthier";"0";False
38496;"U---2003";"70120";"979580";"6737940";NULL;NULL;NULL;"27";"70";"M";"Station de mesure Manuelle";"1";NULL;"603006043";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";177445;177956;149893;"367912";"126.34753835908423";"U---2003";"bassin de champagney";"0";False
38498;"U2015003";"25320";"948997";"6635019";NULL;NULL;NULL;"27";"25";"M";"Station de mesure Manuelle";"1";"U2010520";"606000128";"ruisseau la drésine";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Sans objet";"Inconnue";128909;129205;93241;"311312";"93.58545281761081";"U2015003";"lac de remoray";"0";False
38501;"U2015043";"25361";"951819";"6639253";NULL;NULL;NULL;"27";"25";"M";"Station de mesure Manuelle";"1";"U2010200";"604003181";"rivière le doubs";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Sans objet";"Inconnue";130525;8941;96189;"314185";"30.95570353186471";"U2015043";"lac de saint-point";"0";False
38503;"U2035003";"25259";"940330";"6641950";NULL;NULL;NULL;"27";"25";"M";"Station de mesure Manuelle";"1";NULL;"650008391";NULL;"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Sans objet";"Non navigable";9001;131001;97329;"315324";"78.5649511559956";"U2035003";"étang de frasne";"0";False
38505;"U2035043";"25085";"944336";"6641640";NULL;NULL;NULL;"27";"25";"M";"Station de mesure Manuelle";"1";NULL;"650008382";NULL;"Permanent";"Sens du tronçon";"Entre 15 et 50 mètres";"Cours d'eau naturel";"Non navigable";132368;132231;96856;"314857";"878.7618847009514";"U2035043";"l'entonnoir";"0";False
38510;"U2115003";"25321";"981187";"6671425";NULL;NULL;NULL;"27";"25";"M";"Station de mesure Manuelle";"1";"U2110200";"650000061";"rivière le doubs";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";145366;145820;112560;"330542";"21.931356140289427";"U2215023";"étang du moulin";"12691.701060537547";False
38512;"U2115023";"25321";"984025";"6673250";NULL;NULL;NULL;"27";"25";"M";"Station de mesure Manuelle";"1";"U2110200";"650000054";"rivière le doubs";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";146246;146921;113571;"331559";"16.736769477979138";"U2215023";"étang du moulin";"11097.497205078507";False
38514;"U2345243";"90093";"985580";"6738270";NULL;NULL;NULL;"27";"90";"M";"Station de mesure Manuelle";"1";"U2341640";"603005929";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";178693;178198;150757;"368777";"42.096523574104495";"U2345243";"étang du malsaucy";"0";False
38516;"U3005023";"71435";"817431";"6632468";NULL;NULL;NULL;"27";"71";"M";"Station de mesure Manuelle";"1";NULL;"605000223";NULL;"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";8556;127489;91484;"309501";"96.92425745659274";"U3005023";"étang de montaubry";"0";False
38519;"U4035023";"01196";"864177";"6585018";NULL;NULL;NULL;"84";"01";"M";"Station de mesure Manuelle";"1";"U4030400";"605004001";"rivière la reyssouze";"Permanent";"Sens du tronçon";"Entre 15 et 50 mètres";"Cours d'eau naturel";"Non navigable";104119;108407;69456;"287450";"165.39467948126003";"U4035023";"grand lac";"0";False
38521;"U4205163";"01344";"866735";"6570490";NULL;NULL;NULL;"84";"01";"M";"Station de mesure Manuelle";"1";"U4200400";"650000073";"rivière la veyle";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";100617;101077;61074;"279045";"401.44221253405715";"U4205163";"marais de viocet";"0";False
38535;"U4525003";"69009";"833756";"6540934";NULL;NULL;NULL;"84";"69";"M";"Station de mesure Manuelle";"1";NULL;"605007878";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Canal, chenal";"Non navigable";87516;86175;45932;"263908";"348.2120761787683";"U4525003";"gravière d'anse";"0";False
38588;"W2225003";"38444";"921675";"6423498";NULL;NULL;NULL;"84";"38";"M";"Station de mesure Manuelle";"1";"W2220200";"610011230";"torrent le drac";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";470240;470804;487285;"190065";"43.14420792581037";"W2225003";"retenue de saint-pierre-cognet";"0";False
38589;"W22-4003";"38299";"930450";"6417176";NULL;NULL;NULL;"84";"38";"M";"Station de mesure Manuelle";"1";"W2220200";"612000564";"torrent le drac";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";467143;467297;483139;"185895";"54.62089245491389";"W22-4003";"lac du sautet";"0";False
38590;"V23-4003";"39086";"905348";"6593361";NULL;NULL;NULL;"27";"39";"M";"Station de mesure Manuelle";"1";"V2320200";"606001593";"rivière l'ain";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";111335;110300;72864;"290866";"10.157376769922307";"V23-4003";"lac de vouglans";"0";False
38591;"W2--3003";"38254";"912501";"6432261";NULL;NULL;NULL;"84";"38";"M";"Station de mesure Manuelle";"1";"W2600200";"608006617";"torrent le drac";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";475038;459880;492798;"195590";"13.302597371628497";"W2--3003";"lac de monteynard-avignonet";"0";False
38592;"Y4125003";"13019";"888502";"6264905";NULL;NULL;NULL;"93";"13";"M";"Station de mesure Manuelle";"1";"Y4120540";"619005164";"ruisseau de baume-baragne";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";360796;361507;362867;"65592";"0.4136771974702602";"Y4125003";"bassin de réaltor";"0";False
38593;"W2325003";"38073";"937947";"6435438";NULL;NULL;NULL;"84";"38";"M";"Station de mesure Manuelle";"1";"W2320500";"610009032";"rivière la malsanne";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";477268;477118;494817;"197615";"436.1200293437747";"W2325003";"lac du vallon";"0";False
38594;"W2405023";"38304";"918828";"6434289";NULL;NULL;NULL;"84";"38";"M";"Station de mesure Manuelle";"1";"W2401020";"610009617";"canal du moulin";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Canal, chenal";"Non navigable";476078;475292;493488;"196285";"567.9082056191032";"W2405023";"lac de pierre-châtel";"0";False
38596;"W2615003";"38115";"911990";"6437385";NULL;NULL;NULL;"84";"38";"M";"Station de mesure Manuelle";"1";"W2610200";"608006489";"torrent le drac";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";477842;478093;495732;"198522";"16.861419676428486";"W2615003";"lac de notre-dame de commiers";"0";False
38598;"W2715003";"38253";"947400";"6443300";NULL;NULL;NULL;"84";"38";"M";"Station de mesure Manuelle";"1";"W2710400";"610007989";"rivière la romanche";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";481265;481390;499489;"202280";"139.17497832528838";"W2715003";"lac du chambon";"0";False
38599;"Y4305063";"13097";"844581";"6278464";NULL;NULL;NULL;"93";"13";"M";"Station de mesure Manuelle";"1";NULL;"619004371";NULL;"Permanent";"Inconnu";"De 0 à 15 mètres";"Canal, chenal";"Non navigable";370290;370327;372885;"75599";"676.9090162151257";"Y4305063";"étang des aulnes";"0";False
38600;"W2735023";"38052";"941411";"6434743";NULL;NULL;NULL;"84";"38";"M";"Station de mesure Manuelle";"1";"W2732180";"610009143";"ruisseau de l'héritière";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";476912;476913;494414;"197218";"214.88066454925837";"W2735023";"le lauvitel";"0";False
38601;"Y4305143";"13047";"854677";"6280257";NULL;NULL;NULL;"93";"13";"M";"Station de mesure Manuelle";"1";NULL;"619004065";NULL;"Fictif";"Inconnu";"Sans objet";"Sans objet";"Non navigable";34170;34171;375441;"78164";"33.69193948836543";"Y4305143";"étang d'entressen";"0";False
38602;"W2755283";"38527";"945009";"6461124";NULL;NULL;NULL;"84";"38";"M";"Station de mesure Manuelle";"1";"W2750530";"610005245";"ravin de l'âne";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";492213;491922;511821;"214571";"72.27586744667833";"W2755283";"réservoir de grand-maison";"0";False
38603;"W2755363";"38005";"939438";"6452495";NULL;NULL;NULL;"84";"38";"M";"Station de mesure Manuelle";"1";"W2751680";"608005551";"ruisseau du boulangeard";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";486692;486840;505628;"208395";"13.666736202007874";"W2755363";"lac du verney";"0";False
38604;"W2765003";"38106";"918741";"6438458";NULL;NULL;NULL;"84";"38";"M";"Station de mesure Manuelle";"1";"W2761360";"650008995";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";479569;479570;497354;"200156";"1186.9321168366444";"W2765003";"grand lac de laffrey";"0";False
38605;"Y5105063";"83032";"959810";"6267780";NULL;NULL;NULL;"93";"83";"M";"Station de mesure Manuelle";"1";"Y5100500";"620002628";"rivière le caramy";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";362287;362980;364506;"67238";"41.879485665279645";"Y5105063";"lac de carcès";"0";False
38606;"W2765023";"38462";"918906";"6436326";NULL;NULL;NULL;"84";"38";"M";"Station de mesure Manuelle";"1";"W2760640";"610008849";"ruisseau des moulins";"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";478002;478003;495638;"198426";"454.19330685776157";"W2765023";"lac de pétichet";"0";False
38607;"Y5435023";"83043";"979640";"6242620";NULL;NULL;NULL;"93";"83";"M";"Station de mesure Manuelle";"1";"Y5430620";"620008108";"rivière la verne";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";31454;31455;345300;"48103";"9.035053514965481";"Y5435023";"retenue de la verne";"0";False
38608;"W3125023";"38043";"898090";"6486896";NULL;NULL;NULL;"84";"38";"M";"Station de mesure Manuelle";"1";"W3120520";"608003732";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";59568;58300;13744;"231720";"169.557063359471";"W3125023";"lac de paladru";"0";False
38609;"Y5525003";"83133";"1008855";"6285149";NULL;NULL;NULL;"93";"83";"M";"Station de mesure Manuelle";"1";"Y5520500";"615014798";"rivière le biançon";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";375908;375861;379296;"82023";"24.64877476065397";"Y5525003";"lac de saint-cassien";"0";False
38610;"X0125003";"05101";"974246";"6431789";NULL;NULL;NULL;"93";"05";"M";"Station de mesure Manuelle";"1";"X0120560";"610009771";"torrent de l'eychauda";"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";475006;474606;492250;"195039";"533.7599928803083";"X0125003";"lac de l'eychauda";"0";False
38611;"X0--3003";"04033";"960857";"6380491";NULL;NULL;NULL;"93";"04";"M";"Station de mesure Manuelle";"1";"X0500000";"612008611";"rivière la durance";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";41660;41661;456777;"160469";"91.60873739860213";"X0--3003";"lac de serre-ponçon";"0";False
38612;"X0405063";"04193";"1006719";"6389681";NULL;NULL;NULL;"93";"04";"M";"Station de mesure Manuelle";"1";NULL;"612006709";NULL;"Permanent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";450441;42206;463693;"166422";"1339.073922534335";"X0405063";"lac des neuf couleurs";"0";False
38613;"X2005023";"04006";"996061";"6355194";NULL;NULL;NULL;"93";"04";"M";"Station de mesure Manuelle";"1";NULL;"615000899";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";428212;428213;438388;"141176";"336.6611649764488";"X2005023";"lac d'allos";"0";False
38614;"X2205023";"04039";"983905";"6315490";NULL;NULL;NULL;"93";"04";"M";"Station de mesure Manuelle";"1";"X2200200";"615008210";"rivière le verdon";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";398770;397950;405072;"107840";"263.72478210782356";"X2205023";"lac de castillon";"0";False
38615;"X2205043";"04039";"985023";"6312172";NULL;NULL;NULL;"93";"04";"M";"Station de mesure Manuelle";"1";"X2200200";"615009250";"rivière le verdon";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Non navigable";395896;395202;401832;"104605";"22.693265115530586";"X2205043";"retenue de chaudanne";"0";False
